id,category
5331,International_Finance
2600,Earning_Reports
1181,Commodities
84,Capital
3668,Economy
7140,Mergers_Acquisitions
7619,Mergers_Acquisitions
2383,Earning_Reports
3693,Economy
9770,Real_Estate
6920,Economy
4687,Fraud
5441,International_Finance
5015,Fraud
3612,Economy
7524,Mergers_Acquisitions
8907,Policy
6924,Mergers_Acquisitions
4043,Economy
8464,Oil
4709,Fraud
7249,Mergers_Acquisitions
732,Capital
3237,Economy
1830,Commodities
2560,Earning_Reports
2124,Earning_Reports
10014,Real_Estate
3691,Economy
261,Capital
38,Capital
6353,Litigation
5327,International_Finance
168,Capital
5213,International_Finance
7567,Mergers_Acquisitions
5147,International_Finance
927,Capital
9888,Real_Estate
9377,Policy
4102,Economy
2357,Earning_Reports
7982,Oil
8503,Oil
8508,Policy
8385,Oil
3745,Economy
9337,Policy
3075,Economy
9435,Policy
5924,International_Finance
2486,Earning_Reports
5566,International_Finance
3759,Economy
1605,Commodities
1563,Commodities
9846,Real_Estate
118,Capital
4178,Economy
6776,Litigation
6911,Mergers_Acquisitions
414,Capital
6858,Mergers_Acquisitions
377,Capital
5070,Fraud
3704,Economy
4263,Economy
8187,Oil
225,Capital
9193,Policy
3110,Economy
4209,Economy
39,Capital
6750,Litigation
8117,Oil
4537,Fraud
6111,International_Finance
2903,Earning_Reports
3889,Economy
4977,Fraud
5624,International_Finance
5018,Fraud
6427,Litigation
3036,Economy
366,Capital
4722,Fraud
5469,International_Finance
907,Capital
5620,International_Finance
9489,Policy
9617,Policy
5984,International_Finance
8977,Policy
6100,International_Finance
1839,Commodities
1311,Commodities
6338,Litigation
1003,Capital
1518,Commodities
1109,Commodities
1462,Commodities
4884,Fraud
5457,International_Finance
7389,Mergers_Acquisitions
7234,Mergers_Acquisitions
7913,Oil
4770,Fraud
6654,Litigation
2210,Earning_Reports
9738,Capital
7772,Oil
3411,Economy
2511,Earning_Reports
8103,Oil
7509,Mergers_Acquisitions
81,Capital
1427,Commodities
3219,Economy
7310,Mergers_Acquisitions
1789,Commodities
3292,Economy
5938,International_Finance
9258,Policy
4840,Fraud
3350,Economy
1554,Commodities
9992,Real_Estate
8365,Oil
673,Capital
7372,Mergers_Acquisitions
8251,Oil
6253,Litigation
2016,Commodities
8209,Oil
8575,Policy
7466,Mergers_Acquisitions
2726,Earning_Reports
402,Capital
858,Capital
1277,Commodities
3153,Economy
1600,Commodities
6301,Litigation
1501,Commodities
7941,Oil
3171,Economy
5082,Fraud
5488,International_Finance
3656,Economy
4312,Economy
2230,Earning_Reports
3744,Economy
10037,Real_Estate
6786,Litigation
6817,Economy
8984,Policy
8502,Oil
3025,Economy
3402,Economy
311,Capital
3065,Economy
9041,Policy
7981,Oil
7358,Mergers_Acquisitions
8873,Policy
8714,Policy
997,Capital
7725,Oil
8444,Oil
8735,Policy
9851,Real_Estate
3616,Economy
8758,Policy
4651,Fraud
1233,Commodities
5510,International_Finance
4524,Fraud
7654,Mergers_Acquisitions
6016,International_Finance
5363,International_Finance
3017,Economy
7850,Oil
4401,Fraud
6734,Litigation
9051,Policy
3163,Economy
4166,Economy
7776,Oil
126,Capital
1587,Commodities
3581,Economy
4907,Fraud
7895,Oil
6221,Litigation
2845,Earning_Reports
8694,Policy
2841,Earning_Reports
4416,Fraud
853,Capital
5091,International_Finance
1141,Commodities
7643,Mergers_Acquisitions
3426,Economy
2418,Earning_Reports
473,Mergers_Acquisitions
8748,Policy
9084,Policy
3834,Economy
3549,Economy
2667,Earning_Reports
6029,International_Finance
4558,Fraud
7437,Mergers_Acquisitions
9333,Policy
8307,Oil
6102,International_Finance
6957,Mergers_Acquisitions
587,Capital
3383,Economy
8591,Policy
415,Capital
171,Capital
4777,Fraud
3139,Economy
6601,Litigation
1172,Commodities
9248,Policy
8397,Oil
6378,Litigation
3239,Economy
3339,Economy
9880,Economy
968,Capital
2169,Earning_Reports
916,Capital
5148,International_Finance
3168,Economy
947,Capital
1633,Commodities
9343,Policy
4520,Fraud
5715,International_Finance
4193,Economy
9450,Policy
7349,Mergers_Acquisitions
6355,Litigation
2587,Earning_Reports
325,Capital
5562,International_Finance
6526,Litigation
2076,Commodities
3021,Economy
9654,Policy
4271,Economy
3614,Economy
69,Capital
5973,International_Finance
1029,Capital
6245,Litigation
4908,Fraud
9695,Real_Estate
9396,Policy
6685,Litigation
5311,International_Finance
1692,Commodities
28,Capital
9293,Policy
8763,Policy
9192,Policy
5320,International_Finance
631,Capital
778,Capital
2360,Earning_Reports
2294,Earning_Reports
8294,Oil
1578,Commodities
7971,Oil
1319,Commodities
2444,Earning_Reports
8741,Policy
2431,Earning_Reports
3503,Economy
844,Economy
6092,International_Finance
1394,Commodities
1626,Commodities
5671,International_Finance
477,Capital
1399,Commodities
2289,Earning_Reports
9036,Policy
991,Capital
687,Capital
1388,Commodities
7238,Mergers_Acquisitions
8685,Policy
8492,Oil
924,Capital
4504,Fraud
10,Capital
8992,Policy
6733,Litigation
8483,Oil
7042,Mergers_Acquisitions
6025,International_Finance
1795,Commodities
4829,Fraud
10009,Real_Estate
6075,International_Finance
2711,Earning_Reports
7700,Oil
4255,Economy
739,Capital
8754,Policy
4378,Fraud
5097,Policy
3734,Economy
5796,International_Finance
1979,Commodities
2615,Earning_Reports
1284,Commodities
5453,Commodities
7096,Mergers_Acquisitions
7599,Mergers_Acquisitions
3388,Economy
3019,Economy
7770,Oil
1818,Commodities
8194,Oil
4949,Fraud
1781,Commodities
5473,International_Finance
4357,Fraud
7505,Mergers_Acquisitions
7204,Mergers_Acquisitions
8346,Oil
5023,Fraud
5642,International_Finance
1847,Commodities
6584,Litigation
841,Capital
6717,Litigation
2800,Earning_Reports
7805,Oil
8625,Policy
5329,International_Finance
2986,Economy
6003,International_Finance
7230,Mergers_Acquisitions
3439,Economy
7024,Real_Estate
4934,Fraud
896,Capital
3979,Economy
4473,Fraud
6564,Litigation
7397,Mergers_Acquisitions
2648,Earning_Reports
8013,Oil
2611,Earning_Reports
9813,Real_Estate
5153,International_Finance
151,Capital
3419,Economy
7089,Mergers_Acquisitions
679,Capital
93,Capital
7197,Mergers_Acquisitions
6305,Litigation
1114,Commodities
4975,Fraud
8902,Policy
8782,Policy
4200,Economy
4137,Economy
2969,Economy
3288,Economy
4979,Fraud
8765,Policy
4608,Fraud
4329,Economy
1432,Commodities
1281,Commodities
1566,Commodities
8507,Policy
7794,Oil
9034,Policy
4302,Economy
169,Capital
5177,International_Finance
2552,Earning_Reports
599,Capital
8956,Policy
5570,International_Finance
9326,Policy
6052,International_Finance
4040,Economy
1507,Commodities
4875,Fraud
2713,Earning_Reports
4806,Fraud
9823,Mergers_Acquisitions
4859,Fraud
1080,Commodities
5993,International_Finance
8743,Policy
1723,Commodities
6191,Litigation
1306,Commodities
9834,Real_Estate
4636,Fraud
9158,Policy
7381,Mergers_Acquisitions
6912,Mergers_Acquisitions
3911,Economy
743,Capital
1672,Commodities
4128,Economy
7861,Oil
5585,International_Finance
8457,Oil
9487,Policy
6673,Litigation
4139,Economy
2820,Earning_Reports
8661,Policy
137,Capital
9440,Policy
10043,Real_Estate
2476,Earning_Reports
124,Capital
1488,Commodities
4904,Fraud
1002,Capital
7191,Mergers_Acquisitions
1243,Commodities
6994,Mergers_Acquisitions
4918,Fraud
2244,Earning_Reports
9202,Policy
1684,Commodities
7056,Mergers_Acquisitions
1240,Commodities
689,Capital
9931,Real_Estate
824,Capital
148,Capital
4812,Fraud
2501,Earning_Reports
8581,Policy
9739,Real_Estate
3746,Economy
8298,Oil
8099,Oil
5319,International_Finance
160,Capital
964,Capital
2520,Earning_Reports
3788,Economy
2324,Earning_Reports
2801,Earning_Reports
5662,International_Finance
2886,Earning_Reports
5518,International_Finance
1849,Commodities
9520,Policy
2784,Earning_Reports
283,Capital
5549,International_Finance
3312,Economy
4894,Fraud
8601,Litigation
9197,Policy
3287,Economy
666,Capital
8800,Policy
1072,International_Finance
9109,Policy
1614,Commodities
307,Capital
641,International_Finance
5952,International_Finance
89,Capital
4386,Fraud
6461,Litigation
5210,International_Finance
5678,Commodities
7156,Mergers_Acquisitions
10038,Real_Estate
1794,Commodities
5891,International_Finance
2755,Earning_Reports
1498,Commodities
4327,Economy
4726,Fraud
4766,Real_Estate
8551,Policy
7155,Mergers_Acquisitions
9131,Policy
2427,Earning_Reports
5603,International_Finance
2958,Economy
8306,Oil
176,Capital
1816,Commodities
9592,Policy
1231,Commodities
2390,Earning_Reports
3806,Economy
6146,International_Finance
836,Capital
3594,Economy
2544,Earning_Reports
678,Capital
2510,Earning_Reports
467,Capital
6381,Litigation
4067,Economy
3271,Economy
4119,Economy
4096,Economy
5202,International_Finance
7111,Mergers_Acquisitions
4282,Economy
8690,Policy
1118,Commodities
1706,Commodities
3598,Policy
6239,Litigation
386,Capital
2988,Economy
1568,Commodities
4049,Economy
2805,Earning_Reports
9688,Real_Estate
7786,Oil
5956,International_Finance
1612,Commodities
9242,Policy
3732,Economy
3015,Economy
4347,Fraud
8905,Policy
1812,Commodities
1515,Commodities
7145,Mergers_Acquisitions
6831,Mergers_Acquisitions
3451,Economy
8850,Policy
7044,Mergers_Acquisitions
7698,Oil
4730,Fraud
9112,Policy
2327,Earning_Reports
2307,Earning_Reports
7740,Oil
2595,Earning_Reports
9415,Policy
9937,Real_Estate
692,Capital
5209,International_Finance
9423,Policy
4572,Fraud
2115,Earning_Reports
9170,Policy
4203,Economy
8077,Oil
3067,Economy
4499,Fraud
8500,Oil
5655,International_Finance
1133,Commodities
5759,International_Finance
7900,Oil
2630,Earning_Reports
8243,Commodities
2007,Commodities
5397,International_Finance
602,Capital
2082,Commodities
9996,Economy
3999,Economy
5014,Fraud
7507,Mergers_Acquisitions
3923,Economy
2002,Commodities
7951,Oil
1814,Commodities
197,Capital
7190,Mergers_Acquisitions
7127,Mergers_Acquisitions
9330,Policy
2895,Earning_Reports
7504,Mergers_Acquisitions
9067,Policy
5411,International_Finance
99,Economy
9225,Policy
691,Capital
3649,Economy
5318,International_Finance
9429,Policy
1968,Commodities
6962,Mergers_Acquisitions
9905,Real_Estate
1274,Commodities
8925,Policy
5712,International_Finance
8834,Policy
527,Capital
6360,Litigation
1428,Commodities
8282,Oil
6602,Litigation
6337,Litigation
7457,Mergers_Acquisitions
2478,Earning_Reports
1385,Commodities
5682,International_Finance
5133,International_Finance
6396,Litigation
1953,Commodities
3127,Economy
9444,Policy
349,Capital
4573,Fraud
8029,Oil
6715,Litigation
7823,Oil
2738,Earning_Reports
4517,Fraud
3618,Economy
4107,Economy
4051,Economy
10010,Real_Estate
9973,Real_Estate
6557,Litigation
3244,Economy
786,Capital
1176,Commodities
1224,Commodities
9369,Policy
4369,Fraud
3571,Economy
9384,Policy
1761,Commodities
37,Capital
1079,Commodities
8317,Oil
2386,Earning_Reports
6492,Litigation
5105,International_Finance
3740,Economy
9759,Real_Estate
9758,Real_Estate
9021,Policy
5154,International_Finance
4628,Fraud
2905,Earning_Reports
8680,Policy
5089,International_Finance
903,Capital
5128,International_Finance
1860,Commodities
4280,Economy
7071,Mergers_Acquisitions
4470,Fraud
6486,Litigation
2872,Earning_Reports
936,Capital
4240,Economy
2521,Earning_Reports
2129,Earning_Reports
6664,Litigation
10001,Real_Estate
3061,Economy
9827,Real_Estate
6660,Litigation
6624,Litigation
4350,Fraud
9246,Policy
6273,Litigation
958,Capital
8799,Policy
7336,Mergers_Acquisitions
7443,Mergers_Acquisitions
6354,Litigation
828,Capital
9527,Policy
1477,Commodities
9430,Policy
2216,Earning_Reports
9929,Real_Estate
5009,Fraud
7630,Mergers_Acquisitions
7345,Mergers_Acquisitions
906,Capital
1599,Commodities
1212,Commodities
9555,International_Finance
6572,Litigation
9636,Policy
6539,Litigation
2646,Capital
1527,Commodities
9291,Policy
5233,International_Finance
6397,Litigation
1130,Commodities
4764,Fraud
3562,Economy
4815,Fraud
4643,Fraud
6605,Litigation
1301,Commodities
1895,Commodities
3718,Economy
984,Capital
4322,Economy
3049,Economy
4121,Economy
5740,International_Finance
682,Capital
3028,Economy
7575,Mergers_Acquisitions
8780,Policy
2500,Earning_Reports
6349,Litigation
1958,Economy
5106,International_Finance
1797,Commodities
2955,Economy
6274,Litigation
8934,Policy
8646,Policy
2514,Earning_Reports
7491,Mergers_Acquisitions
2403,Fraud
3975,Economy
10018,Real_Estate
4413,Fraud
8130,Oil
6421,Litigation
650,Capital
1342,Commodities
7671,Mergers_Acquisitions
351,Capital
8202,Oil
1383,Commodities
9506,Policy
2380,Earning_Reports
8657,Policy
5828,International_Finance
5883,International_Finance
6977,Mergers_Acquisitions
5772,International_Finance
5406,International_Finance
7027,Mergers_Acquisitions
1460,Commodities
7418,Mergers_Acquisitions
2477,Earning_Reports
4582,Fraud
1285,Commodities
6206,Policy
4951,Fraud
3993,Economy
2814,Earning_Reports
2892,Earning_Reports
4663,Fraud
9053,Policy
355,Capital
2170,Earning_Reports
6730,Litigation
4440,Fraud
2547,Earning_Reports
9004,Policy
9292,Policy
7169,Mergers_Acquisitions
7797,Oil
3550,Economy
6718,Litigation
2610,Earning_Reports
2395,Earning_Reports
7608,Mergers_Acquisitions
6716,Litigation
979,Capital
2019,Commodities
4241,Economy
6568,Litigation
7954,Oil
4341,Economy
7356,Mergers_Acquisitions
8108,Oil
53,Capital
904,Capital
910,Capital
3916,Economy
10011,Real_Estate
8441,Oil
4245,Economy
4092,Economy
8887,Policy
5790,International_Finance
6131,International_Finance
6703,Litigation
6197,Litigation
3242,Economy
3092,Economy
7584,Mergers_Acquisitions
2663,Earning_Reports
943,Capital
6636,Litigation
2913,Earning_Reports
9374,Policy
8683,Policy
1030,Capital
7423,Mergers_Acquisitions
8635,Policy
4056,Economy
2370,Earning_Reports
3659,Economy
6951,Mergers_Acquisitions
660,Capital
9022,International_Finance
5764,International_Finance
5861,International_Finance
3798,Economy
5513,International_Finance
8844,Policy
2962,Economy
7291,Mergers_Acquisitions
2929,Economy
6838,Mergers_Acquisitions
5410,International_Finance
9160,Policy
7687,Oil
9819,Real_Estate
8435,Oil
2954,Economy
7074,Mergers_Acquisitions
19,Capital
7781,Oil
5261,International_Finance
5143,International_Finance
9498,Policy
5812,International_Finance
204,Capital
1099,Commodities
6856,Mergers_Acquisitions
3180,Economy
4299,Economy
7072,Mergers_Acquisitions
7603,Mergers_Acquisitions
7620,Mergers_Acquisitions
8921,Policy
1441,Commodities
2662,Earning_Reports
758,Mergers_Acquisitions
2652,Earning_Reports
751,Capital
2607,Fraud
3660,Economy
8528,Policy
3424,Economy
1039,Capital
2085,Commodities
364,Capital
8378,Oil
8166,Oil
8742,Earning_Reports
8627,Policy
2997,Economy
1018,Capital
8499,Oil
2201,Earning_Reports
8933,Policy
8550,Policy
7761,Oil
3552,Economy
5865,International_Finance
6138,International_Finance
2340,Earning_Reports
3054,Economy
4291,Economy
4728,Fraud
3962,Economy
2916,Earning_Reports
5116,International_Finance
787,Capital
9911,Real_Estate
6445,Litigation
8342,Oil
8250,Oil
9923,Real_Estate
2661,Earning_Reports
3850,Economy
3948,Economy
6532,Litigation
4371,Fraud
9771,Real_Estate
8605,Policy
7994,Oil
7894,Oil
2768,Earning_Reports
8269,Oil
9810,Real_Estate
331,Capital
3903,Economy
256,Capital
7187,Mergers_Acquisitions
626,Capital
2722,Earning_Reports
5326,International_Finance
7277,Mergers_Acquisitions
4229,Economy
3335,Economy
2226,Earning_Reports
4441,Fraud
3754,Economy
196,Capital
9876,Real_Estate
8325,Oil
6645,Litigation
4719,Fraud
1489,Commodities
6156,Litigation
3324,Policy
3076,Economy
1552,Commodities
1556,Commodities
3398,Economy
6233,Litigation
3883,Economy
4734,Fraud
8820,International_Finance
2162,Earning_Reports
9586,Policy
3400,Economy
203,Capital
1825,Commodities
6217,Litigation
6896,Mergers_Acquisitions
10016,Real_Estate
5428,International_Finance
3178,Economy
6209,Litigation
717,Capital
5198,International_Finance
5309,International_Finance
2930,Economy
470,Capital
6264,Litigation
1154,Commodities
2864,Earning_Reports
6940,Capital
1656,Mergers_Acquisitions
6787,Litigation
1289,Commodities
2835,Earning_Reports
1232,Commodities
8410,Oil
2933,Economy
5704,International_Finance
1054,Capital
80,Capital
5609,International_Finance
8927,Policy
7436,Mergers_Acquisitions
6457,Litigation
6263,Litigation
6509,Litigation
7600,Mergers_Acquisitions
7560,Mergers_Acquisitions
873,Capital
3364,Economy
9682,Real_Estate
3386,Economy
7451,Mergers_Acquisitions
8339,Oil
8291,Oil
1374,Commodities
3474,Economy
7528,Mergers_Acquisitions
8452,Oil
9105,Policy
1463,Commodities
2884,Earning_Reports
745,Capital
1773,Commodities
3430,Economy
5095,International_Finance
4097,International_Finance
7682,Oil
9491,Policy
5720,International_Finance
427,Capital
8752,Policy
5739,International_Finance
3416,Economy
2695,Earning_Reports
5194,International_Finance
8848,Policy
10045,Real_Estate
7763,Oil
3319,Economy
9588,Policy
8437,Oil
3862,Economy
9271,Policy
7701,Oil
9720,Real_Estate
560,Capital
7876,Oil
9541,Policy
9401,Policy
3644,Economy
8788,Policy
6540,Litigation
9449,Policy
4081,Economy
86,Capital
3634,Economy
696,Capital
3766,Economy
4179,Economy
2265,Earning_Reports
4170,Economy
7017,Mergers_Acquisitions
8699,Policy
7787,Oil
4586,Fraud
7260,Mergers_Acquisitions
8406,Oil
1690,Commodities
8872,Policy
8631,Policy
9710,Real_Estate
1316,Commodities
994,Capital
9587,Policy
5561,International_Finance
405,Capital
5815,International_Finance
8791,Policy
2200,Earning_Reports
3910,Economy
8944,Policy
8312,Oil
7485,Mergers_Acquisitions
6988,Mergers_Acquisitions
3996,Economy
8510,Policy
4385,Fraud
5322,International_Finance
4145,Economy
5002,Fraud
9696,Real_Estate
5719,International_Finance
4676,Fraud
9210,Policy
1346,Commodities
9631,Policy
9473,Policy
9187,Policy
125,Capital
9852,Economy
4521,Fraud
9649,Policy
6310,Litigation
9545,Policy
6385,Litigation
8865,Policy
9556,Policy
9630,Policy
3094,Economy
2451,Earning_Reports
9092,Policy
4153,Economy
5586,International_Finance
5084,Fraud
4858,Fraud
7185,Mergers_Acquisitions
7385,Mergers_Acquisitions
1237,Commodities
8793,Policy
3546,Economy
9145,Policy
2609,Earning_Reports
5017,Fraud
2448,Earning_Reports
6227,Litigation
8361,Oil
4818,Fraud
6434,Litigation
9954,Real_Estate
9616,Policy
753,International_Finance
2624,Earning_Reports
8736,Policy
7882,Oil
6078,Policy
6770,Litigation
8422,Oil
8533,Policy
580,Capital
7537,Mergers_Acquisitions
4410,Fraud
2159,Earning_Reports
3283,Economy
9331,Policy
1966,Economy
3226,Economy
2319,Earning_Reports
6223,Litigation
3272,Economy
6529,Litigation
5216,International_Finance
1058,Capital
5279,International_Finance
4290,Economy
103,Capital
6204,Litigation
3030,Policy
4431,Fraud
395,Capital
7055,Mergers_Acquisitions
1791,Commodities
214,Capital
245,Capital
3102,Economy
4199,Economy
4487,Fraud
9871,Real_Estate
6369,Litigation
7087,Mergers_Acquisitions
1769,Commodities
4552,Fraud
221,Capital
7896,Oil
2423,Earning_Reports
4641,Fraud
3254,Economy
7658,Mergers_Acquisitions
211,Capital
8195,Oil
1351,Commodities
8538,Policy
535,Capital
3665,Economy
3762,Economy
2837,Earning_Reports
5680,International_Finance
1340,Commodities
6655,Litigation
6168,Litigation
6612,Litigation
7497,Mergers_Acquisitions
2224,Earning_Reports
3811,Economy
352,Capital
2763,Earning_Reports
7697,Oil
3338,Economy
8786,Policy
8552,Policy
1892,Commodities
4936,Fraud
3725,Economy
7824,Oil
3077,Economy
2457,Earning_Reports
4154,Economy
5321,International_Finance
5777,International_Finance
9172,Policy
1920,Commodities
5180,International_Finance
3682,Economy
3635,Economy
3983,Economy
8675,Policy
7243,Mergers_Acquisitions
4372,Fraud
222,Mergers_Acquisitions
5239,International_Finance
3321,Economy
5221,International_Finance
6241,Litigation
507,Capital
266,Capital
3619,Economy
2197,Earning_Reports
5304,International_Finance
8808,Policy
6909,Mergers_Acquisitions
7210,Mergers_Acquisitions
6257,Litigation
2264,Earning_Reports
6874,Mergers_Acquisitions
6520,Litigation
426,Capital
1225,Commodities
5246,International_Finance
12,Capital
8439,Oil
9938,Real_Estate
2944,Economy
1024,Capital
4122,Economy
1034,Capital
9950,Real_Estate
6135,International_Finance
7986,Oil
5986,International_Finance
7439,Mergers_Acquisitions
5844,International_Finance
219,Capital
3800,Economy
76,Capital
4379,Fraud
5460,International_Finance
6731,Litigation
79,Capital
5486,International_Finance
9949,Real_Estate
3867,Economy
9116,Policy
9057,Policy
2788,Earning_Reports
7181,Mergers_Acquisitions
9900,Real_Estate
6515,Litigation
179,Capital
9410,Oil
5851,International_Finance
5511,International_Finance
2628,Earning_Reports
2100,Earning_Reports
6483,Litigation
6511,Litigation
4152,Economy
2574,Earning_Reports
1616,Commodities
736,Capital
7640,Mergers_Acquisitions
9339,Policy
5622,International_Finance
7993,Oil
4761,Fraud
8901,Policy
8253,Oil
1336,Commodities
3697,Economy
3886,Economy
3257,Economy
9890,Real_Estate
6725,Litigation
9286,Policy
4383,Fraud
7206,Mergers_Acquisitions
3684,Economy
6014,International_Finance
1022,Capital
1977,Commodities
3976,Economy
5755,International_Finance
9910,Real_Estate
8333,Commodities
2345,Earning_Reports
6694,Litigation
2716,Earning_Reports
6114,International_Finance
5908,International_Finance
4925,Fraud
4804,Fraud
4842,Fraud
3358,Economy
3822,Economy
740,Capital
9521,Policy
2413,Earning_Reports
888,Capital
8751,Policy
6469,Litigation
2939,Economy
7554,Mergers_Acquisitions
7013,Mergers_Acquisitions
78,Capital
7808,Oil
7030,Mergers_Acquisitions
4783,Fraud
6346,Litigation
3799,Economy
2860,Earning_Reports
4618,Fraud
570,Mergers_Acquisitions
6321,Litigation
5354,International_Finance
662,Capital
4494,Fraud
1362,Economy
4375,Fraud
4920,Fraud
7235,Mergers_Acquisitions
8426,Oil
4437,Fraud
5866,International_Finance
603,International_Finance
3315,Economy
7128,Mergers_Acquisitions
9409,Policy
6342,Litigation
6573,Litigation
4428,Fraud
4035,Economy
610,Capital
9672,Policy
8723,Policy
2392,Earning_Reports
9853,Real_Estate
190,Capital
8589,Policy
9746,Real_Estate
1199,International_Finance
4871,Fraud
7604,Mergers_Acquisitions
2950,Economy
4664,Fraud
6644,Litigation
4863,Fraud
6230,Litigation
3838,Economy
4208,Economy
9830,Real_Estate
3464,Economy
8623,Economy
5789,International_Finance
3965,Economy
952,Capital
3988,Economy
6954,Mergers_Acquisitions
8525,Policy
5339,International_Finance
7289,Mergers_Acquisitions
1153,Commodities
5104,International_Finance
8767,Policy
1808,Commodities
2355,Earning_Reports
4635,Fraud
3846,Economy
4018,Economy
7612,Mergers_Acquisitions
8994,Economy
2419,Earning_Reports
2111,Earning_Reports
9548,Policy
2517,Earning_Reports
2897,Earning_Reports
659,Capital
140,Capital
9730,Real_Estate
6466,Litigation
7021,Mergers_Acquisitions
3674,Economy
6635,Litigation
3305,Economy
9977,Real_Estate
7244,Mergers_Acquisitions
1192,Commodities
4173,Economy
1588,Commodities
1718,Commodities
7644,Mergers_Acquisitions
6604,Litigation
2489,Earning_Reports
3484,Economy
9448,Policy
4191,Economy
5964,International_Finance
2304,Earning_Reports
4287,Economy
96,Capital
5761,International_Finance
6015,International_Finance
26,Capital
8330,Oil
155,Capital
5234,International_Finance
7779,Oil
7180,Mergers_Acquisitions
6367,Litigation
820,Capital
1379,Commodities
1060,Capital
973,Capital
8766,Policy
6024,International_Finance
8041,Oil
456,Capital
2654,Earning_Reports
3156,Economy
851,Capital
6659,Litigation
513,Capital
5579,International_Finance
3795,Economy
1163,Commodities
2524,Earning_Reports
229,Capital
7343,Mergers_Acquisitions
436,Capital
7877,Oil
1833,Commodities
9139,Policy
7267,Mergers_Acquisitions
3298,Economy
5278,International_Finance
4947,Fraud
2459,Earning_Reports
8227,Oil
2704,Earning_Reports
259,Capital
2057,Commodities
9453,Policy
2454,Earning_Reports
9125,Policy
1389,Commodities
579,Capital
8521,Policy
9227,Policy
1097,Commodities
2603,Earning_Reports
6878,Mergers_Acquisitions
7263,Mergers_Acquisitions
1511,Commodities
9812,Real_Estate
3984,Economy
5055,Fraud
8168,Oil
4569,Fraud
7001,Mergers_Acquisitions
9648,Policy
3056,Economy
4231,Economy
3008,Economy
2891,Earning_Reports
7113,Mergers_Acquisitions
1448,Commodities
9419,Policy
6705,Litigation
6448,Litigation
8101,Oil
8399,Oil
8225,Oil
2381,Earning_Reports
3286,Economy
8517,Policy
4613,Fraud
6073,International_Finance
4585,Fraud
1627,Commodities
6076,International_Finance
7857,Oil
2576,Earning_Reports
7811,Oil
6536,Litigation
9186,Policy
2638,Earning_Reports
9718,Real_Estate
9821,Real_Estate
5556,International_Finance
479,Capital
9209,Policy
11,Capital
2369,Earning_Reports
8580,Policy
5336,International_Finance
7606,Mergers_Acquisitions
3662,Economy
4395,Fraud
202,Capital
3604,Economy
6080,International_Finance
4374,Fraud
5159,International_Finance
9546,Policy
9093,Policy
7194,Mergers_Acquisitions
3361,Economy
695,Capital
7483,Mergers_Acquisitions
1106,Commodities
7887,Oil
7523,Mergers_Acquisitions
3184,Economy
8549,Policy
8364,Oil
5732,International_Finance
9046,Policy
9077,Policy
9705,Real_Estate
2188,Earning_Reports
5714,International_Finance
2465,Earning_Reports
6566,Litigation
2406,Earning_Reports
3115,Economy
3816,Economy
6148,International_Finance
1093,Commodities
7791,Oil
939,Capital
6688,Litigation
2274,Earning_Reports
3518,Economy
7391,Mergers_Acquisitions
4261,Mergers_Acquisitions
2191,Earning_Reports
1608,Commodities
1720,Commodities
6519,Litigation
6374,Litigation
8965,Policy
9608,Policy
8373,Oil
5440,International_Finance
7615,Mergers_Acquisitions
1381,Commodities
8086,Oil
5135,International_Finance
8553,Policy
9467,Policy
9732,Real_Estate
4525,Fraud
8849,Policy
6292,Litigation
6533,Litigation
7696,Oil
1215,Commodities
2262,Earning_Reports
5672,International_Finance
1040,Capital
8060,Oil
8540,Policy
286,Capital
314,Capital
6656,Litigation
6350,Litigation
5523,International_Finance
7473,Mergers_Acquisitions
9069,Policy
8044,Oil
223,Capital
7058,Mergers_Acquisitions
3375,Economy
8951,Economy
6563,Litigation
3527,Economy
4083,Economy
568,Capital
1650,Commodities
3829,Economy
7167,Mergers_Acquisitions
6031,International_Finance
8440,Oil
9482,Policy
5679,International_Finance
3521,Economy
4741,Fraud
8358,Oil
5215,International_Finance
9342,Policy
1037,Capital
7334,Mergers_Acquisitions
9061,Policy
113,Capital
9564,Policy
548,Capital
7645,Mergers_Acquisitions
300,Capital
8138,Oil
9584,Policy
6398,Litigation
8185,Oil
8205,Oil
3229,Economy
6508,Litigation
6283,Litigation
9420,Policy
8845,Policy
6774,Litigation
5249,International_Finance
6499,Litigation
6997,Mergers_Acquisitions
6057,International_Finance
2843,Earning_Reports
8428,Oil
4679,Fraud
1392,Commodities
532,Capital
9132,Policy
4456,Fraud
400,Capital
5895,International_Finance
1621,Commodities
7937,Oil
2463,Earning_Reports
8,Capital
3812,Economy
7950,Oil
8489,Oil
9959,Real_Estate
1670,Commodities
2072,Commodities
5665,International_Finance
9295,Policy
2588,Earning_Reports
5550,International_Finance
1294,Commodities
9719,Real_Estate
538,Capital
3348,Economy
6456,Economy
8900,Policy
5207,International_Finance
6819,Mergers_Acquisitions
4974,Fraud
4682,Fraud
1667,Commodities
6196,Litigation
5435,Economy
6987,Mergers_Acquisitions
8532,Policy
5065,Fraud
8731,Policy
2664,Earning_Reports
2017,Commodities
7921,Oil
801,Capital
7407,Mergers_Acquisitions
6657,Litigation
4839,Real_Estate
4856,Fraud
10044,Real_Estate
4775,Fraud
8602,Policy
1951,Commodities
5871,International_Finance
9513,Policy
1090,Commodities
889,Capital
9626,Policy
2290,Earning_Reports
2972,Economy
